#,Total Threads,Physical Memory Wired,Physical Memory Active,Physical Memory Inactive,Physical Memory Used,Physical Memory Free,VM Size,Page Ins,Page Outs,Swap Used,Net Packets In,Net Bytes In,Net Packets Out,Net Bytes Out,Net Packets In Per Second,Net Packets Out Per Second,Net Bytes In Per Second,Net Bytes Out Per Second,Disk Read Ops,Disk Bytes Read,Disk Write Ops,Disk Bytes Written,Disk Read Ops Per Second,Disk Write Ops Per Second,Disk Bytes Read Per Second,Disk Bytes Written Per Second,% Total Load,% User Load,% System Load,% Nice Load
0,344,101715968,106213376,80871424,288800768,42164224,28869943296,205414400,1466368,0,76688,139448395,31343,115370091,<null>,<null>,<null>,<null>,57575,899342336,15242,1641340928,<null>,<null>,<null>,<null>,40.5774231,40.5774231,0,0
132,294,86679552,116060160,68317184,271056896,24756224,28347883520,206180352,1466368,0,79546,146963852,32693,122269853,25,9,63472,50155,57952,902000640,16239,1914445824,0,2,0,2267012,27.28479862,27.28479862,0,0
133,301,86446080,116285440,68317184,271048704,27992064,28345782272,206180352,1466368,0,79565,147015654,32703,122320955,18,9,49336,48669,57952,902000640,16243,1916813312,0,3,0,2254795,30,30,0,0
134,301,96714752,115740672,68325376,280780800,23400448,28348723200,206180352,1466368,0,79586,147068546,32713,122372624,19,9,50163,49003,57952,902000640,16243,1916813312,0,0,0,0,23.68823051,23.68823051,0,0
135,301,89223168,116260864,68382720,273866752,25182208,28351598592,206180352,1466368,0,79601,147120304,32723,122423711,14,9,48413,47785,57952,902000640,16244,1916846080,0,0,0,30650,23.03826427,23.03826427,0,0
136,301,83288064,117153792,68399104,268840960,22482944,28354088960,206180352,1466368,0,79617,147172192,32733,122475406,15,9,49879,49694,57952,902000640,16266,1921781760,0,21,0,4744665,30.76922989,30.76922989,0,0
137,300,84910080,116293632,68399104,269602816,24842240,28351918080,206180352,1466368,0,79629,147223486,32741,122526396,11,7,49227,48935,57952,902000640,16275,1924190208,0,8,0,2311394,10.03205109,10.03205109,0,0
138,300,86183936,116146176,68399104,270729216,27844608,28345319424,206180352,1466368,0,79643,147274922,32751,122577496,13,9,49383,49061,57952,902000640,16275,1924190208,0,0,0,0,23.55769348,23.55769348,0,0
139,300,94781440,114991104,68415488,278188032,25014272,28351070208,206180352,1466368,0,79658,147327136,32759,122629038,14,7,50156,49511,57952,902000640,16275,1924190208,0,0,0,0,37.36263752,37.36263752,0,0
140,301,85991424,116662272,68419584,271073280,24903680,28351606784,206180352,1466368,0,79678,147379737,32767,122680475,19,7,50506,49388,57952,902000640,16275,1924190208,0,0,0,0,8.594321966,8.594321966,0,0
141,299,84471808,116662272,68419584,269553664,23986176,28351549440,206180352,1466368,0,79697,147431844,32777,122732293,18,9,50005,49728,57952,902000640,16283,1931268096,0,7,0,6792461,32.21153736,32.21153736,0,0
142,291,86753280,116146176,68423680,271323136,24035328,28347252736,206180352,1466368,0,79711,147483218,32787,122783395,13,9,49394,49132,57952,902000640,16283,1931268096,0,0,0,0,20.8317771,20.8317771,0,0
143,291,83275776,117096448,68427776,268800000,27742208,28340535296,206180352,1466368,0,79725,147534607,32797,122834480,13,9,49318,49026,57952,902000640,16283,1931268096,0,0,0,0,8.653846264,8.653846264,0,0
144,291,83275776,117096448,68427776,268800000,27901952,28340535296,206180352,1466368,0,79739,147586018,32807,122885565,13,9,49413,49099,57952,902000640,16283,1931268096,0,0,0,0,6.730769157,6.730769157,0,0
145,291,83275776,117096448,68427776,268800000,27484160,28340535296,206180352,1466368,0,79754,147638485,32815,122936536,14,7,50422,48985,57952,902000640,16283,1931268096,0,0,0,0,6.190476418,6.190476418,0,0
146,292,85385216,116506624,68427776,270319616,28250112,28341047296,206180352,1466368,0,79772,147690240,32825,122987619,17,9,49686,49041,57952,902000640,16283,1931268096,0,0,0,0,12.55134439,12.55134439,0,0
147,292,83275776,117088256,68427776,268791808,28307456,28341047296,206180352,1466368,0,79786,147741695,32835,123038706,13,9,49405,49052,57952,902000640,16283,1931268096,0,0,0,0,7.692307472,7.692307472,0,0
148,293,83275776,115638272,68427776,267341824,30081024,28339507200,206180352,1466368,0,79801,147793144,32845,123089791,14,9,49457,49107,57952,902000640,16283,1931268096,0,0,0,0,6.730769157,6.730769157,0,0
149,291,83275776,115638272,68427776,267341824,30154752,28338442240,206180352,1466368,0,79817,147844685,32855,123140876,15,9,49539,49100,57952,902000640,16283,1931268096,0,0,0,0,5.279303908,5.279303908,0,0
150,297,83271680,115638272,68427776,267337728,29802496,28341567488,206180352,1466368,0,79837,147896814,32865,123192404,19,9,50095,49518,57952,902000640,16310,1931771904,0,25,0,484157,7.692307711,7.692307711,0,0
151,298,93650944,114143232,68427776,276221952,27213824,28345327616,206184448,1466368,0,79855,147956988,32875,123244398,17,9,57839,49976,57953,902008832,16310,1931771904,0,0,7874,0,28.84615326,28.84615326,0,0
152,328,101101568,113897472,68427776,283426816,18976768,28378742784,206184448,1466368,0,79873,148008722,32885,123295492,16,9,48300,47703,57953,902008832,16312,1934131200,0,1,0,2202734,35.79958534,35.79958534,0,0
153,328,83349504,115867648,68427776,267644928,16662528,28381233152,206184448,1466368,0,79892,148060873,32895,123347193,18,9,50096,49664,57953,902008832,16318,1938849792,0,5,0,4532745,29.5042944,29.5042944,0,0
154,328,84213760,115404800,68427776,268046336,18292736,28379639808,206184448,1466368,0,79907,148112659,32903,123398183,14,7,49758,48993,57953,902008832,16322,1941229568,0,3,0,2286588,7.170330048,7.170330048,0,0
155,327,84856832,114765824,68427776,268050432,19984384,28376014848,206184448,1466368,0,79925,148164635,32911,123449169,17,7,49895,48945,57954,902012928,16322,1941229568,0,0,3932,0,7.211538553,7.211538553,0,0
156,327,86798336,114552832,68427776,269778944,24109056,28367175680,206184448,1466368,0,79938,148215937,32921,123500259,12,9,49215,49011,57954,902012928,16322,1941229568,0,0,0,0,23.55769253,23.55769253,0,0
157,326,99586048,113782784,68427776,281796608,20340736,28373196800,206184448,1466368,0,79956,148271075,32931,123552042,17,9,52886,49668,57954,902012928,16325,1943588864,0,2,0,2262964,44.23077011,44.23077011,0,0
158,326,84324352,116535296,68427776,269287424,19951616,28373721088,206184448,1466368,0,79972,148323672,32941,123603743,15,9,50555,49694,57954,902012928,16333,1950666752,0,7,0,6803196,31.73076916,31.73076916,0,0
159,327,83337216,116953088,68427776,268718080,20086784,28374777856,206184448,1466368,0,79983,148374866,32951,123654845,10,9,48812,48724,57954,902012928,16333,1950666752,0,0,0,0,6.190476418,6.190476418,0,0
160,326,86450176,115896320,68427776,270774272,22753280,28368568320,206184448,1466368,0,79994,148426081,32959,123705816,10,7,49183,48949,57954,902012928,16333,1950666752,0,0,0,0,23.87820435,23.87820435,0,0
161,326,95240192,114868224,68427776,278536192,20365312,28373381120,206184448,1466368,0,80004,148477168,32969,123757899,9,9,49073,50029,57954,902012928,16333,1950666752,0,0,0,0,28.92279243,28.92279243,0,0
162,297,98410496,115056640,68427776,281894912,20418560,28357779456,206184448,1466368,0,80029,148539523,32979,123809442,23,9,59830,49456,57954,902012928,16336,1953026048,0,2,0,2263782,25.96153831,25.96153831,0,0
163,297,85045248,116064256,68427776,269537280,17432576,28361019392,206184448,1466368,0,80048,148591928,32989,123861143,18,9,50383,49706,57954,902012928,16339,1955385344,0,2,0,2268296,27.40384674,27.40384674,0,0
164,296,84799488,116183040,68427776,269410304,19804160,28358467584,206184448,1466368,0,80064,148643800,32999,123912245,15,9,49800,49061,57954,902012928,16346,1960124416,0,6,0,4549818,16.26831436,16.26831436,0,0
165,300,86208512,115908608,68427776,270544896,23097344,28354613248,206184448,1466368,0,80082,148695542,33009,123963347,17,9,49745,49129,57954,902012928,16346,1960124416,0,0,0,0,24.03846169,24.03846169,0,0
166,324,86560768,115916800,68411392,270888960,24948736,28361936896,206184448,1466368,0,80105,148754297,33023,124016321,22,13,56454,50900,57956,902021120,16346,1960124416,1,0,7871,0,13.94230747,13.94230747,0,0
167,324,86126592,116068352,68411392,270606336,27119616,28359008256,206184448,1466368,0,80122,148808304,33033,124067619,16,9,51554,48968,57956,902021120,16355,1967202304,0,8,0,6756520,35.44413853,35.44413853,0,0
168,323,85573632,116502528,68411392,270487552,29233152,28354244608,206184448,1466368,0,80135,148859650,33043,124118721,12,9,49300,49066,57956,902021120,16355,1967202304,0,0,0,0,7.211538553,7.211538553,0,0
169,322,94732288,115404800,68419584,278556672,21995520,28368007168,206184448,1466368,0,80150,148911958,33053,124170369,14,9,49436,48812,57956,902021120,16358,1969561600,0,2,0,2229789,42.23241043,42.23241043,0,0
170,321,84975616,116097024,68423680,269496320,21401600,28368465920,206184448,1466368,0,80169,148964329,33063,124222065,18,9,50252,49604,57956,902021120,16364,1974280192,0,5,0,4527713,25.14469814,25.14469814,0,0
171,324,84537344,116224000,68423680,269185024,23769088,28365004800,206184448,1466368,0,80188,149016379,33073,124273167,18,9,49537,48635,57956,902021120,16367,1976639488,0,2,0,2245432,19.04761934,19.04761934,0,0
172,323,86781952,115920896,68431872,271134720,25935872,28359368704,206184448,1466368,0,80207,149068245,33083,124324269,18,9,49819,49085,57956,902021120,16367,1976639488,0,0,0,0,20.05494499,20.05494499,0,0
173,321,92381184,115462144,68444160,276287488,23883776,28359954432,206184448,1466368,0,80228,149121128,33093,124375921,20,9,50585,49408,57956,902021120,16367,1976639488,0,0,0,0,23.4706955,23.4706955,0,0
174,321,93577216,115511296,68456448,277544960,24895488,28361244672,206184448,1466368,0,80246,149173424,33103,124427008,16,9,48646,47521,57956,902021120,16370,1978998784,0,2,0,2194642,27.92056084,27.92056084,0,0
175,321,83312640,116965376,68456448,268734464,22253568,28363726848,206184448,1466368,0,80268,149225943,33113,124478704,21,9,50390,49601,57956,902021120,16376,1983717376,0,5,0,4527391,26.92307758,26.92307758,0,0
176,305,86831104,115920896,68460544,271212544,24555520,28353724416,206184448,1466368,0,80286,149277685,33123,124529806,17,9,49589,48976,57956,902021120,16379,1986076672,0,2,0,2261144,25.7142849,25.7142849,0,0
177,305,86773760,115920896,68476928,271171584,26857472,28348620800,206184448,1466368,0,80301,149329183,33133,124581434,14,9,49421,49546,57956,902021120,16379,1986076672,0,0,0,0,13.46153879,13.46153879,0,0
178,309,86151168,116039680,68485120,270675968,26734592,28350881792,206184448,1466368,0,80334,149394198,33143,124638036,31,9,62147,54105,57956,902021120,16388,1993154560,0,8,0,6765704,47.38553047,47.38553047,0,0
179,309,95285248,115003392,68493312,278781952,20828160,28358139904,206184448,1466368,0,80372,149478819,33151,124692039,36,7,81245,51848,57956,902021120,16436,1993777152,0,46,0,597755,33.51190472,33.51190472,0,0
180,310,104476672,113991680,68509696,286978048,11882496,28381458432,206184448,1466368,0,80391,149530839,33161,124743143,17,9,48761,47903,57956,902021120,16438,1996136448,0,1,0,2211532,30.9910078,30.9910078,0,0
181,303,83628032,115879936,68509696,268017664,10956800,28378157056,206184448,1466368,0,80406,149582627,33171,124794839,14,9,49736,49648,57956,902021120,16444,2000855040,0,5,0,4531665,22.11538577,22.11538577,0,0
182,303,87158784,114835456,68513792,270508032,11300864,28378808320,206184448,1466368,0,80422,149634183,33181,124845939,15,9,49319,48883,57956,902021120,16466,2003415040,0,21,0,2448952,28.66758251,28.66758251,0,0
183,303,86376448,114900992,68521984,269799424,16850944,28367773696,206184448,1466368,0,80436,149685621,33191,124897041,13,9,49299,48977,57956,902021120,16467,2003447808,0,0,0,31405,12.5,12.5,0,0
184,303,95383552,113868800,68526080,277778432,12066816,28373643264,206184448,1466368,0,80466,149759852,33201,124949360,28,9,71274,50235,57956,902021120,16467,2003447808,0,0,0,0,34.45054817,34.45054817,0,0
185,302,93474816,114114560,68526080,276115456,12279808,28376580096,206184448,1466368,0,80478,149811187,33209,125000337,11,7,49193,48850,57956,902021120,16469,2005807104,0,1,0,2260858,21.63461494,21.63461494,0,0
186,302,83640320,115879936,68526080,268046336,12337152,28376580096,206184448,1466368,0,80493,149862717,33219,125051439,14,9,49477,49066,57956,902021120,16469,2005807104,0,0,0,0,6.204212666,6.204212666,0,0
187,295,83632128,115879936,68591616,268103680,12705792,28368502784,206184448,1466368,0,80510,149914702,33229,125103116,16,9,49927,49631,57956,902021120,16472,2008166400,0,2,0,2265902,22.59615421,22.59615421,0,0
188,292,87142400,114835456,68595712,270573568,19722240,28355874816,206184448,1466368,0,80523,149966080,33239,125154218,12,9,49302,49038,57956,902021120,16478,2012884992,0,5,0,4528021,25.37087917,25.37087917,0,0
189,294,86372352,114900992,68603904,269877248,22339584,28351508480,206184448,1466368,0,80545,150018656,33249,125205320,21,9,50403,48990,57956,902021120,16478,2012884992,0,0,0,0,14.46508598,14.46508598,0,0
190,294,87072768,114835456,68603904,270512128,24690688,28346863616,206184448,1466368,0,80559,150070117,33257,125256814,13,7,49428,49459,57956,902021120,16478,2012884992,0,0,0,0,10.05036688,10.05036688,0,0
191,303,85200896,114946048,68603904,268750848,26976256,28347113472,206184448,1466368,0,80577,150123284,33267,125307965,17,9,51041,49105,57956,902021120,16478,2012884992,0,0,0,0,15.33424902,15.33424902,0,0
192,303,85110784,114982912,68603904,268697600,24948736,28349472768,206184448,1466368,0,80612,150187140,33277,125359514,33,9,61304,49489,57956,902021120,16488,2017755136,0,9,0,4675551,32.2006464,32.2006464,0,0
193,303,86310912,114761728,68603904,269676544,32337920,28337164288,206184448,1466368,0,80627,150238855,33285,125410498,14,7,49649,48947,57956,902021120,16510,2020253696,0,21,0,2398776,17.73351622,17.73351622,0,0
194,303,93478912,114302976,68608000,276389888,23519232,28351033344,206184448,1466368,0,80642,150292003,33293,125462119,14,7,50829,49368,57956,902021120,16510,2020253696,0,0,0,0,24.03846073,24.03846073,0,0
195,303,96804864,114053120,68620288,279478272,21913600,28356644864,206184448,1466368,0,80662,150344221,33303,125513206,18,9,48762,47706,57956,902021120,16512,2022612992,0,1,0,2203158,26.96002102,26.96002102,0,0
196,303,83595264,115908608,68628480,268132352,21291008,28357976064,206184448,1466368,0,80688,150406785,33313,125565304,24,9,60104,50049,57956,902021120,16518,2027331584,0,5,0,4533093,26.5496645,26.5496645,0,0
197,303,88207360,114982912,68632576,271822848,18468864,28364042240,206184448,1466368,0,80706,150458807,33323,125616406,17,9,49842,48961,57956,902021120,16542,2029924352,0,22,0,2484141,31.92126274,31.92126274,0,0
198,300,83595264,115970048,68632576,268197888,18567168,28362444800,206184448,1466368,0,80724,150510871,33331,125667396,17,7,49980,48949,57956,902021120,16542,2029924352,0,0,0,0,3.388723075,3.388723075,0,0
199,301,89780224,115064832,68632576,273477632,20774912,28358156288,206184448,1466368,0,80743,150562829,33341,125718479,18,9,49909,49069,57956,902021120,16542,2029924352,0,0,0,0,15.82417631,15.82417631,0,0
200,292,86474752,114827264,68636672,269938688,26988544,28342190080,206184448,1466368,0,80759,150614699,33351,125769564,15,9,49616,48865,57956,902021120,16542,2029924352,0,0,0,0,20.47619057,20.47619057,0,0
201,292,97509376,113721344,68640768,279871488,24932352,28346806272,206184448,1466368,0,80775,150667402,33361,125821216,15,9,50650,49640,57956,902021120,16544,2032283648,0,1,0,2267400,43.51194954,43.51194954,0,0
202,292,83595264,115908608,68640768,268144640,22028288,28349288448,206184448,1466368,0,80791,150722316,33369,125872938,15,7,52754,49687,57956,902021120,16547,2034642944,0,2,0,2266498,21.15384579,21.15384579,0,0
203,294,86396928,115036160,68694016,270127104,24059904,28348358656,206184448,1466368,0,80804,150773630,33379,125924040,12,9,49202,48998,57956,902021120,16553,2039361536,0,5,0,4524387,24.85347939,24.85347939,0,0
204,294,87859200,114761728,68698112,271319040,24240128,28348456960,206184448,1466368,0,80821,150825587,33389,125975142,16,9,49928,49106,57956,902021120,16553,2039361536,0,0,0,0,24.65556955,24.65556955,0,0
205,295,87080960,114745344,68706304,270532608,28286976,28341460992,206184448,1466368,0,80836,150877352,33399,126026750,14,9,49544,49394,57956,902021120,16553,2039361536,0,0,0,0,13.85531139,13.85531139,0,0
206,295,85164032,114954240,68706304,268824576,25710592,28343590912,206184448,1466368,0,80866,150939978,33409,126078818,28,9,60010,49893,57956,902021120,16553,2039361536,0,0,0,0,19.16666651,19.16666651,0,0
207,295,93634560,114192384,68710400,276537344,22790144,28349509632,206184448,1466368,0,80891,150997095,33419,126130668,23,9,54687,49644,57956,902021120,16582,2046672896,0,27,0,7000341,49.29487228,49.29487228,0,0
208,295,107278336,114061312,68710400,290050048,11681792,28381003776,206184448,1466368,0,80907,151048749,33429,126181770,15,9,48503,47985,57956,902021120,16610,2049454080,0,26,0,2611572,34.90565968,34.90565968,0,0
209,300,83423232,116285440,68734976,268443648,11997184,28386160640,206184448,1466368,0,80948,151123305,33439,126234313,39,9,71645,50491,57956,902021120,16633,2054356992,0,22,0,4711502,36.05769253,36.05769253,0,0
210,330,87040000,115400704,68751360,271192064,9986048,28407533568,206184448,1466368,0,80962,151174785,33447,126285305,13,7,48938,48474,57956,902021120,16636,2056716288,0,2,0,2242834,26.88679314,26.88679314,0,0
211,331,90501120,115138560,68751360,274391040,9605120,28408221696,206184448,1466368,0,80977,151226251,33457,126336407,14,9,49415,49065,57956,902021120,16636,2056716288,0,0,0,0,17.91448879,17.91448879,0,0
212,331,87117824,115150848,68775936,271044608,19931136,28387786752,206184448,1466368,0,80993,151277824,33467,126387492,15,9,49432,48965,57956,902021120,16637,2056740864,0,0,0,23556,17.72435904,17.72435904,0,0
213,331,99856384,114266112,68931584,283054080,13643776,28400623616,206184448,1466368,0,81039,151373575,33477,126439877,43,9,90397,49456,57956,902021120,16639,2059100160,0,1,0,2227383,58.45126724,58.45126724,0,0
214,331,83402752,116285440,68931584,268619776,19062784,28388958208,206184448,1466368,0,81054,151425043,33487,126490981,14,9,49425,49075,57956,902021120,16639,2059100160,0,0,0,0,6.730769396,6.730769396,0,0
215,330,83410944,115892224,69074944,268378112,17223680,28390477824,206184448,1466368,0,81070,151477753,33497,126542664,15,9,50602,49616,57956,902021120,16645,2063818752,0,5,0,4529934,30.67307663,30.67307663,0,0
