phoneType,iosVersion,embedMod,mem,duration,networkType,methodName,cpu
"iPhone4,1",7.0.2,0,32,39,1,conn_sync,25
"iPhone4,1",7.0.2,0,32,35,1,conn_sync,66
"iPhone4,1",7.0.2,0,32,27,1,conn_sync,33
"iPhone4,1",7.0.2,0,32,34,1,conn_sync,50
"iPhone4,1",7.0.2,0,32,62,1,conn_sync,28
"iPhone4,1",7.0.2,0,32,69,1,conn_sync,28
"iPhone4,1",7.0.2,0,32,67,1,conn_sync,16
"iPhone4,1",7.0.2,0,32,62,1,conn_sync,28
"iPhone4,1",7.0.2,0,33,56,1,conn_sync,33
"iPhone4,1",7.0.2,0,33,31,1,conn_sync,66
"iPhone4,1",7.0.2,0,33,62,1,conn_sync,28
"iPhone4,1",7.0.2,0,33,69,1,conn_sync,28
"iPhone4,1",7.0.2,0,33,34,1,conn_sync,33
"iPhone4,1",7.0.2,0,33,47,1,conn_sync,40
"iPhone4,1",7.0.2,0,33,88,1,conn_sync,22
