#,Total Threads,Physical Memory Wired,Physical Memory Active,Physical Memory Inactive,Physical Memory Used,Physical Memory Free,VM Size,Page Ins,Page Outs,Swap Used,Net Packets In,Net Bytes In,Net Packets Out,Net Bytes Out,Net Packets In Per Second,Net Packets Out Per Second,Net Bytes In Per Second,Net Bytes Out Per Second,Disk Read Ops,Disk Bytes Read,Disk Write Ops,Disk Bytes Written,Disk Read Ops Per Second,Disk Write Ops Per Second,Disk Bytes Read Per Second,Disk Bytes Written Per Second,% Total Load,% User Load,% System Load,% Nice Load
0,345,100671488,98471936,64405504,263548928,57352192,29696737280,370655232,8462336,0,281125,654988657,138381,597801915,<null>,<null>,<null>,<null>,156154,1995931648,79477,17925910528,<null>,<null>,<null>,<null>,44.80015945,44.80015945,0,0
381,299,85524480,111054848,55918592,252497920,17690624,29555761152,371630080,8863744,0,288210,676709611,142415,618255141,11,9,51089,50943,156434,1998987264,81364,18638446592,0,0,0,0,5.260988951,5.260988951,0,0
382,298,88735744,109940736,55918592,254595072,20525056,29548167168,371630080,8863744,0,288223,676763180,142425,618308737,12,9,51412,51438,156434,1998987264,81364,18638446592,0,0,0,0,12.07119703,12.07119703,0,0
383,298,87457792,110268416,55918592,253644800,26705920,29537808384,371630080,8863744,0,288247,676817731,142435,618362335,23,9,52377,51462,156434,1998987264,81364,18638446592,0,0,0,0,10.98936641,10.98936641,0,0
384,298,86974464,110235648,55918592,253128704,31903744,29527322624,371630080,8863744,0,288269,676874546,142445,618415478,21,9,54527,51003,156434,1998987264,81364,18638446592,0,0,0,0,10.53571463,10.53571463,0,0
385,298,86978560,110235648,55918592,253132800,29536256,29529792512,371630080,8863744,0,288291,676939134,142455,618469017,21,9,62019,51409,156434,1998987264,81390,18643603456,0,24,0,4951753,33.65384769,33.65384769,0,0
386,299,88559616,109973504,55918592,254451712,32227328,29527900160,371630080,8863744,0,288303,676992412,142465,618522111,11,9,51161,50984,156434,1998987264,81393,18646073344,0,2,0,2371770,16.42083645,16.42083645,0,0
387,299,88948736,109965312,55918592,254832640,31965184,29527953408,371630080,8863744,0,288326,677060175,142475,618576251,22,9,65026,51953,156434,1998987264,81393,18646073344,0,0,0,0,12.93956041,12.93956041,0,0
388,326,104574976,108982272,55934976,269492224,20742144,29559296000,371630080,8863744,0,288341,677114363,142485,618629895,14,9,51797,51277,156434,1998987264,81398,18651013120,0,4,0,4721830,52.38095284,52.38095284,0,0
389,327,91394048,110231552,55934976,257560576,26017792,29553381376,371630080,8863744,0,288353,677167609,142495,618682989,11,9,50331,50188,156434,1998987264,81398,18651013120,0,0,0,0,19.8742137,19.8742137,0,0
390,328,85463040,111124480,55934976,252522496,26316800,29553913856,371630080,8863744,0,288368,677221332,142505,618736068,14,9,51533,50915,156434,1998987264,81398,18651013120,0,0,0,0,6.70787549,6.70787549,0,0
391,342,91271168,110047232,56250368,257568768,25268224,29561901056,371662848,8863744,0,288384,677274863,142515,618789143,15,9,50827,50394,156454,1999077376,81430,18651365376,18,30,85561,334468,53.80952454,53.80952454,0,0
392,342,88186880,110424064,56250368,254861312,28446720,29555793920,371662848,8863744,0,288395,677328064,142525,618842252,10,9,50852,50764,156454,1999077376,81430,18651365376,0,0,0,0,9.075091362,9.075091362,0,0
393,342,88907776,110190592,56254464,255352832,28299264,29556109312,371662848,8863744,0,288419,677395934,142535,618896375,23,9,65134,51941,156454,1999077376,81451,18656497664,0,20,0,4925406,35.71428585,35.71428585,0,0
394,342,101027840,109666304,56254464,266948608,21000192,29564354560,371662848,8863744,0,288435,677450238,142545,618950036,14,9,50004,49412,156454,1999077376,81451,18656497664,0,0,0,0,22.22222328,22.22222328,0,0
395,341,91394048,110231552,56254464,257880064,27357184,29557903360,371662848,8863744,0,288445,677503317,142555,619003115,9,9,49604,49604,156454,1999077376,81451,18656497664,0,0,0,0,23.28660488,23.28660488,0,0
396,322,85454848,108527616,56262656,250245120,29843456,29545123840,371662848,8863744,0,288457,677556542,142565,619056188,11,9,51049,50903,156454,1999077376,81451,18656497664,0,0,0,0,6.250000179,6.250000179,0,0
397,309,88158208,108036096,56266752,252461056,29892608,29538582528,371662848,8863744,0,288467,677609619,142575,619109265,9,9,50911,50911,156454,1999077376,81451,18656497664,0,0,0,0,6.250000179,6.250000179,0,0
398,309,90390528,107507712,56266752,254164992,32993280,29532459008,371662848,8863744,0,288499,677664509,142585,619162336,30,9,52426,50689,156454,1999077376,81451,18656497664,0,0,0,0,26.28205013,26.28205013,0,0
399,300,103542784,106401792,56279040,266223616,25178112,29539414016,371662848,8863744,0,288517,677718911,142595,619215982,17,9,52203,51477,156454,1999077376,81451,18656497664,0,0,0,0,28.71336937,28.71336937,0,0
400,301,91045888,107696128,56279040,255021056,29917184,29533941760,371662848,8863744,0,288536,677772841,142605,619269061,18,9,51414,50603,156454,1999077376,81451,18656497664,0,0,0,0,15.65674877,15.65674877,0,0
401,301,85450752,108527616,56279040,250257408,30048256,29533929472,371662848,8863744,0,288546,677825918,142615,619322138,9,9,50961,50961,156454,1999077376,81451,18656497664,0,0,0,0,5.797503233,5.797503233,0,0
402,295,88383488,108036096,56287232,252706816,29814784,29530898432,371662848,8863744,0,288559,677879199,142625,619375207,12,9,51153,50949,156454,1999077376,81451,18656497664,0,0,0,0,5.769231021,5.769231021,0,0
403,297,90390528,107507712,56287232,254185472,33615872,29526077440,371662848,8863744,0,288572,677932508,142635,619428282,12,9,51184,50959,156454,1999077376,81451,18656497664,0,0,0,0,25.48077011,25.48077011,0,0
404,300,89923584,107405312,56287232,253616128,33259520,29527883776,371662848,8863744,0,288583,677985679,142645,619481879,10,9,51057,51466,156454,1999077376,81451,18656497664,0,0,0,0,16.34615397,16.34615397,0,0
405,302,87019520,107659264,56295424,250974208,33452032,29528948736,371662848,8863744,0,288604,678050984,142655,619535286,20,9,62732,51303,156454,1999077376,81451,18656497664,0,0,0,0,10.49908376,10.49908376,0,0
406,302,88756224,107646976,56295424,252698624,32960512,29528899584,371662848,8863744,0,288617,678106602,142663,619588449,12,7,53353,50998,156454,1999077376,81484,18661933056,0,31,0,5214069,34.1346159,34.1346159,0,0
407,302,103403520,106377216,56295424,266076160,27738112,29533913088,371662848,8863744,0,288629,678160575,142673,619642110,11,9,51808,51509,156454,1999077376,81484,18661933056,0,0,0,0,30.47619057,30.47619057,0,0
408,302,88813568,107696128,56295424,252805120,33095680,29529522176,371662848,8863744,0,288642,678213866,142683,619695189,12,9,50917,50715,156454,1999077376,81484,18661933056,0,0,0,0,14.3772893,14.3772893,0,0
409,301,85430272,108527616,56295424,250253312,32698368,29528989696,371662848,8863744,0,288652,678266943,142693,619748266,9,9,50936,50936,156454,1999077376,81484,18661933056,0,0,0,0,4.345593572,4.345593572,0,0
410,307,90451968,107450368,56299520,254201856,35876864,29526454272,371662848,8863744,0,288664,678320164,142703,619801335,11,9,51049,50904,156454,1999077376,81484,18661933056,0,0,0,0,30.66391945,30.66391945,0,0
411,307,103395328,106377216,56299520,266072064,28176384,29536673792,371662848,8863744,0,288682,678374849,142713,619854981,17,9,52474,51477,156454,1999077376,81484,18661933056,0,0,0,0,31.24999905,31.24999905,0,0
412,307,91332608,107671552,56299520,255303680,30281728,29534892032,371662848,8863744,0,288694,678428080,142723,619908595,11,9,50797,51163,156454,1999077376,81484,18661933056,0,0,0,0,17.56168365,17.56168365,0,0
413,306,88387584,107655168,56299520,252342272,30900224,29534896128,371662848,8863744,0,288710,678483964,142733,619961806,15,9,53400,50846,156454,1999077376,81509,18669527040,0,23,0,7256478,33.36357117,33.36357117,0,0
414,306,88621056,107507712,56299520,252428288,35930112,29526032384,371662848,8863744,0,288721,678537118,142743,620014900,10,9,50966,50908,156454,1999077376,81509,18669527040,0,0,0,0,25.48076916,25.48076916,0,0
415,306,88903680,107401216,56299520,252604416,35540992,29526036480,371662848,8863744,0,288733,678591759,142753,620068564,11,9,52447,51509,156454,1999077376,81509,18669527040,0,0,0,0,11.53846192,11.53846192,0,0
416,305,86953984,107651072,56299520,250904576,35676160,29525504000,371662848,8863744,0,288742,678644784,142761,620121529,8,7,50818,50761,156454,1999077376,81509,18669527040,0,0,0,0,6.689560652,6.689560652,0,0
417,305,86962176,107642880,56299520,250904576,35897344,29525504000,371662848,8863744,0,288753,678698102,142771,620174604,10,9,51168,50935,156454,1999077376,81509,18669527040,0,0,0,0,7.211538315,7.211538315,0,0
418,307,92446720,107495424,56287232,256229376,30384128,29534433280,371662848,8863744,0,288784,678767670,142781,620228141,29,9,66793,51401,156456,1999085568,81509,18669527040,1,0,7865,0,34.93589783,34.93589783,0,0
419,301,85422080,110182400,56315904,251920384,33300480,29529153536,371662848,8863744,0,288800,678823857,142791,620281301,15,9,53025,50168,156456,1999085568,81532,18674667520,0,21,0,4851249,39.15094376,39.15094376,0,0
420,301,87416832,107335680,56320000,251072512,37535744,29519564800,371662848,8863744,0,288812,678877103,142801,620334395,11,9,50974,50829,156456,1999085568,81532,18674667520,0,0,0,0,25,25,0,0
421,301,85422080,108486656,56320000,250228736,37310464,29519564800,371662848,8863744,0,288824,678930334,142811,620387474,11,9,51097,50952,156456,1999085568,81532,18674667520,0,0,0,0,5.769230366,5.769230366,0,0
422,301,85422080,108486656,56320000,250228736,37531648,29519564800,371662848,8863744,0,288836,678983593,142821,620440549,11,9,51106,50929,156456,1999085568,81532,18674667520,0,0,0,0,6.190476656,6.190476656,0,0
423,300,87482368,107565056,56320000,251367424,37511168,29519142912,371662848,8863744,0,288847,679036760,142831,620493624,10,9,51046,50957,156456,1999085568,81533,18674688000,0,0,0,19663,12.49999952,12.49999952,0,0
424,300,87089152,107667456,56320000,251076608,37765120,29519052800,371662848,8863744,0,288859,679089996,142841,620546708,11,9,51071,50925,156456,1999085568,81533,18674688000,0,0,0,0,7.211538494,7.211538494,0,0
425,300,87011328,107667456,56320000,250998784,38076416,29519036416,371662848,8863744,0,288869,679143073,142851,620599785,9,9,50905,50905,156456,1999085568,81533,18674688000,0,0,0,0,7.619047403,7.619047403,0,0
426,300,87674880,107651072,56320000,251645952,37330944,29519310848,371662848,8863744,0,288882,679196338,142861,620652856,12,9,51132,50945,156456,1999085568,81536,18677157888,0,2,0,2370989,13.10679579,13.10679579,0,0
427,300,86982656,107724800,56320000,251027456,37900288,29519245312,371662848,8863744,0,288895,679249612,142871,620705950,12,9,50768,50597,156456,1999085568,81536,18677157888,0,0,0,0,11.4285717,11.4285717,0,0
428,299,85417984,108478464,56328192,250224640,39878656,29515149312,371662848,8863744,0,288907,679302809,142881,620759027,11,9,51051,50936,156456,1999085568,81536,18677157888,0,0,0,0,6.635220528,6.635220528,0,0
429,305,85417984,108478464,56328192,250224640,39874560,29518331904,371662848,8863744,0,288917,679355884,142891,620812102,9,9,50892,50892,156456,1999085568,81536,18677157888,0,0,0,0,14.42307663,14.42307663,0,0
430,304,87224320,107704320,56332288,251260928,39129088,29517807616,371662848,8863744,0,288928,679409017,142901,620865175,10,9,51011,50954,156456,1999085568,81536,18677157888,0,0,0,0,8.653846145,8.653846145,0,0
431,304,87175168,107646976,56332288,251154432,39821312,29517791232,371662848,8863744,0,288939,679462186,142911,620918252,10,9,50941,50853,156456,1999085568,81536,18677157888,0,0,0,0,8.653846145,8.653846145,0,0
432,303,87105536,107638784,56332288,251076608,39399424,29517287424,371662848,8863744,0,288949,679515263,142921,620971329,9,9,50929,50929,156456,1999085568,81536,18677157888,0,0,0,0,11.53846121,11.53846121,0,0
433,303,87068672,107663360,56332288,251064320,36564992,29519757312,371662848,8863744,0,288959,679568334,142931,621024400,9,9,50911,50911,156456,1999085568,81558,18677424128,0,21,0,255408,13.88278341,13.88278341,0,0
434,304,87003136,107712512,56332288,251047936,39518208,29518028800,371662848,8863744,0,288972,679621634,142941,621077488,12,9,50692,50490,156456,1999085568,81561,18679894016,0,2,0,2349054,10.47619057,10.47619057,0,0
435,304,87240704,107687936,56332288,251260928,39317504,29518032896,371662848,8863744,0,288982,679674726,142951,621130580,9,9,50949,50949,156456,1999085568,81582,18680201216,0,20,0,294801,12.38095284,12.38095284,0,0
436,305,87027712,107655168,56332288,251015168,39342080,29518327808,371662848,8863744,0,288996,679728084,142961,621183666,13,9,51188,50927,156456,1999085568,81582,18680201216,0,0,0,0,9.167289257,9.167289257,0,0
437,305,87015424,107646976,56332288,250994688,39546880,29518327808,371662848,8863744,0,289006,679781161,142971,621236743,9,9,50967,50967,156456,1999085568,81582,18680201216,0,0,0,0,7.184065819,7.184065819,0,0
438,306,87298048,107630592,56332288,251260928,39579648,29518860288,371662848,8863744,0,289017,679834290,142981,621289812,10,9,50979,50922,156456,1999085568,81584,18682671104,0,1,0,2369979,11.93681288,11.93681288,0,0
439,299,86872064,107737088,56332288,250941440,39317504,29515132928,371662848,8863744,0,289031,679887686,142991,621342904,13,9,51205,50913,156456,1999085568,81584,18682671104,0,0,0,0,6.79611659,6.79611659,0,0
440,299,87527424,107884544,56332288,251744256,39583744,29515124736,371662848,8863744,0,289039,679940651,142999,621395869,7,7,50862,50862,156456,1999085568,81584,18682671104,0,0,0,0,8.635531187,8.635531187,0,0
441,299,85417984,108466176,56332288,250216448,39280640,29515124736,371662848,8863744,0,289050,679993965,143009,621448940,10,9,51149,50916,156456,1999085568,81584,18682671104,0,0,0,0,6.208791614,6.208791614,0,0
442,299,85417984,108466176,56332288,250216448,39428096,29515124736,371662848,8863744,0,289061,680047132,143019,621502015,10,9,51038,50950,156456,1999085568,81584,18682671104,0,0,0,0,5.288461447,5.288461447,0,0
443,300,85417984,108466176,56332288,250216448,39559168,29515657216,371662848,8863744,0,289074,680100602,143029,621555090,12,9,51337,50957,156456,1999085568,81584,18682671104,0,0,0,0,5.741758347,5.741758347,0,0
444,299,85417984,108466176,56332288,250216448,39694336,29515124736,371662848,8863744,0,289086,680153797,143039,621608165,11,9,51035,50920,156456,1999085568,81584,18682671104,0,0,0,0,5.260988951,5.260988951,0,0
445,323,85417984,108466176,56356864,250241024,39325696,29527904256,371662848,8863744,0,289101,680207718,143049,621661240,14,9,51770,50958,156456,1999085568,81584,18682671104,0,0,0,0,6.278006077,6.278006077,0,0
446,324,97583104,106360832,56356864,260300800,30863360,29543776256,371662848,8863744,0,289117,680261563,143059,621714813,15,9,51634,51373,156456,1999085568,81584,18682671104,0,0,0,0,33.17307568,33.17307568,0,0
447,327,91291648,107552768,56356864,255201280,28925952,29547794432,371662848,8863744,0,289132,680319332,143069,621768102,14,9,55445,51145,156456,1999085568,81585,18684768256,0,0,0,2012791,14.32692289,14.32692289,0,0
448,328,86986752,107749376,56356864,251092992,30486528,29546643456,371662848,8863744,0,289149,680378175,143077,621821939,16,7,56466,51662,156456,1999085568,81596,18692550656,0,10,0,7468069,33.54853439,33.54853439,0,0
449,333,86970368,107458560,56360960,250789888,30441472,29549723648,371662848,8863744,0,289161,680431421,143087,621875033,11,9,50786,50641,156456,1999085568,81596,18692550656,0,0,0,0,18.09523773,18.09523773,0,0
450,333,89481216,107388928,56360960,253231104,30183424,29549580288,371662848,8863744,0,289171,680484500,143097,621928112,9,9,50921,50921,156456,1999085568,81596,18692550656,0,0,0,0,17.207582,17.207582,0,0
451,333,97136640,106983424,56360960,260481024,28889088,29550555136,371662848,8863744,0,289188,680541595,143107,621981879,16,9,54732,51542,156456,1999085568,81618,18695229440,0,21,0,2567931,35.90659428,35.90659428,0,0
452,320,99262464,106811392,56360960,262434816,22691840,29554667520,371662848,8863744,0,289214,680609937,143117,622035968,24,9,64858,51332,156456,1999085568,81620,18697699328,0,1,0,2344003,35.23809433,35.23809433,0,0
453,321,90087424,108789760,56360960,255238144,21237760,29560434688,371662848,8863744,0,289231,680663611,143127,622089062,16,9,51040,50489,156456,1999085568,81626,18702639104,0,5,0,4697430,30.47619057,30.47619057,0,0
454,321,92020736,108818432,56360960,257200128,20869120,29560926208,371662848,8863744,0,289244,680716981,143137,622142156,12,9,51244,50979,156456,1999085568,81626,18702639104,0,0,0,0,14.90384674,14.90384674,0,0
455,311,97447936,107708416,56360960,261517312,24698880,29548503040,371662848,8863744,0,289259,680770607,143147,622195733,14,9,51343,51296,156456,1999085568,81626,18702639104,0,0,0,0,30,30,0,0
456,311,100720640,107610112,56360960,264691712,22142976,29553475584,371662848,8863744,0,289278,680832852,143157,622249208,18,9,59600,51202,156456,1999085568,81629,18705108992,0,2,0,2364938,33.05402946,33.05402946,0,0
457,307,85516288,109645824,56365056,251527168,19275776,29553946624,371662848,8863744,0,289291,680887183,143167,622302901,12,9,52134,51522,156456,1999085568,81632,18707578880,0,2,0,2370042,16.86893177,16.86893177,0,0
458,303,87011328,108802048,56365056,252178432,22036480,29550260224,371662848,8863744,0,289303,680940427,143177,622355993,11,9,50694,50549,156456,1999085568,81638,18712518656,0,5,0,4703196,21.32524681,21.32524681,0,0
459,303,89346048,108732416,56365056,254443520,21213184,29551050752,371662848,8863744,0,289315,680993921,143187,622409087,11,9,51343,50959,156456,1999085568,81638,18712518656,0,0,0,0,15.76007366,15.76007366,0,0
460,302,85491712,108474368,56369152,250335232,26484736,29542146048,371662848,8863744,0,289330,681047644,143197,622462164,14,9,51473,50854,156456,1999085568,81638,18712518656,0,0,0,0,13.94230843,13.94230843,0,0
461,300,88588288,107442176,56373248,252403712,28495872,29534851072,371662848,8863744,0,289347,681109393,143205,622516048,16,7,59102,51574,156456,1999085568,81642,18717458432,0,3,0,4728062,33.01739883,33.01739883,0,0
462,300,88182784,107708416,56377344,252268544,32325632,29529546752,371662848,8863744,0,289360,681162763,143215,622569142,12,9,50923,50660,156456,1999085568,81644,18719928320,0,1,0,2356687,13.80952311,13.80952311,0,0
463,300,100593664,106524672,56496128,263614464,23752704,29542907904,371662848,8863744,0,289378,681218425,143225,622622867,17,9,53434,51574,156456,1999085568,81647,18722398208,0,2,0,2371043,37.98077011,37.98077011,0,0
